slug,name,category,history_source_mode,has_avax_history,has_total_history,avax_history_days,total_history_days,current_avax_core_tvl,current_total_core_tvl,current_non_avax_core_tvl,current_avax_share,active_chain_count_core,data_quality_score_v2,current_status,current_tvl_band_avax,low_tvl_now_avax,migrated_candidate,core_eligible,core_universe_status,boundary_reason,label_confidence_v2,structural_decay_label_v2,structural_decay_target_v2,avax_peak_tvl,avax_current_tvl,avax_drawdown_from_peak,avax_tvl_30d_change,avax_tvl_90d_change,avax_consecutive_decline_days,avax_volatility_full,avax_only,num_chains,old_label,launch_date,decay_mode_v2,stage1_terminal_prob,stage1_score_confidence,risk_uncertainty,risk_band,reason_1,reason_2,reason_3,stage2_terminal_mode_prob,stage2_terminal_mode_oof_prob,stage1_terminal_prob_stage1,stage1_score_confidence_stage1,reason_1_stage1,reason_2_stage1,reason_3_stage1,composite_terminal_prob,composite_watch_band
avant-avusd,Avant avUSD,Basis Trading,avax_core,1,1,291,291,112618657.2759,112618657.2759,0.0,1.0,1.0,0.939178,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.939178,censored,,135585614.0,112618657.0,0.1693908101489292,-0.0383206956219612,0.2440950817679692,61.0,0.197966856965722,1,1,alive,2025-05-22,resilient_or_unproven,0.07561482694083853,0.8992301336140033,0.04253492563283715,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.2580864076051498,,0.07561482694083853,0.8992301336140033,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.019515159046846114,monitor
avaviking,AvaViking,Yield,avax_core,1,1,1532,1532,42.5051,42.5051,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,21797.0,42.0,0.9980731293297244,0.0238095238095238,-0.1224489795918367,520.0,7.034871115247046,1,1,dead,2021-12-28,terminal_global_decay,0.9974309257667866,0.9965446041060266,0.003455395893973324,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9950096486934167,0.9858598508012781,0.9974309257667866,0.9965446041060266,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9924533950431597,terminal_risk
avaware,Avaware,Yield,avax_core,1,1,1504,1504,143.54977,143.54977,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,3175086.0,143.0,0.9999549618498522,0.0588235294117647,-0.320754716981132,704.0,3.696386013026736,1,1,dead,2021-08-29,terminal_global_decay,0.5403438862829931,0.6672298221373207,0.3327701778626792,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9656119323267494,0.9423528295364635,0.5403438862829931,0.6672298221373207,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.5217625041546663,elevated
axial,Axial,Dexs,avax_core,1,1,1574,1574,37337.00969,37337.00969,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,92118975.0,37337.0,0.9995946871966388,-0.1261876901474374,-0.9826011183597392,832.0,1.9129274496958937,1,1,alive,2021-11-16,native_revival_or_threshold_boundary,0.668914628774369,0.7100901807420446,0.28990981925795545,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.07216811173575498,0.1238768253271729,0.668914628774369,0.7100901807420446,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.048274305671069724,monitor
baguette,Baguette,Dexs,avax_core,1,1,1785,1785,21289.50526,21289.50526,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,5376154.0,21289.0,0.9960401059939876,0.0852278519726781,-0.3864730123051209,926.0,1.9219437407293245,1,1,alive,2021-04-19,native_revival_or_threshold_boundary,0.7217555780124425,0.8569540513304686,0.14304594866953133,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.023370826915503583,0.049487888722001466,0.7217555780124425,0.8569540513304686,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.01686802468902804,monitor
baki,Baki,CDP,avax_core,1,1,859,859,5961.75733,5961.75733,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,61197.0,5961.0,0.9025932643757046,-0.0008379420144126,-0.0015072852118573,244.0,1.078235204017923,1,1,dead,2023-10-31,terminal_global_decay,0.6065907735811211,0.7294917190749033,0.27050828092509677,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9619881316553249,0.9515332957625504,0.6065907735811211,0.7294917190749033,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.583533124956661,elevated
baklava-space,Baklava Space,Yield,avax_core,1,1,929,929,6421.93652,6422.5463500000005,0.6098300000003292,0.9999050485637988,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,333706.0,6421.0,0.9807585119836024,0.0,0.0,304.0,0.9308409699403564,0,4,dead,2023-08-23,resilient_or_unproven,0.09061368109708312,0.9455376611391477,0.05446233886085227,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8981137230695184,,0.09061368109708312,0.9455376611391477,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.08138139049113537,monitor
balanced-exchange,Balanced Exchange,Dexs,avax_core,1,1,690,1662,1693069.87654,3806305.74262,2113235.86608,0.4448065896499966,7.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,3465977.0,1693069.0,0.5115175317089525,-0.1337832562570444,-0.333279777396323,104.0,0.2922638291733805,0,11,alive,2024-04-18,resilient_or_unproven,0.047529484361256556,0.9554069811333681,0.04459301886663192,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0973483112004626,,0.047529484361256556,0.9554069811333681,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.004626915034797123,monitor
balancer-v2,Balancer V2,Dexs,avax_core,1,1,933,1765,130875.47206,44862485.86844,44731610.39638,0.0029172585853533,9.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,28884163.0,130875.0,0.995468970314286,0.0662169648385309,-0.8892684028797186,416.0,0.9390938017693236,0,9,alive,2023-08-02,resilient_or_unproven,0.03951229937889261,0.9723559771254389,0.02764402287456115,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0340408150160176,,0.03951229937889261,0.9723559771254389,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0013450308740143905,monitor
balancer-v3,Balancer V3,Dexs,avax_core,1,1,335,453,739307.19042,96558868.42568,95819561.23526,0.0076565436450721,9.0,0.983562,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.983562,censored,,30796388.0,739307.0,0.975993710691007,-0.0912009834050399,0.4839135714500768,127.0,0.8767490053164084,0,8,alive,2025-04-12,resilient_or_unproven,0.07366368088683402,0.8936505726256911,0.09141409222225835,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0850866378592883,,0.07366368088683402,0.8936505726256911,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.006267794939000223,monitor
balmy,Balmy,DCA Tools,avax_core,1,1,611,1651,44.08471,190891.74224,190847.65753000003,0.0002309408960423,4.0,1.0,low_tvl_on_avax,lt_10k,1.0,1,1,core_eligible,,1.0,structural_decay,1.0,7677.0,44.0,0.994268594503061,0.0714285714285714,-0.2622950819672131,197.0,1.7636134926800415,0,10,alive,2024-07-20,multichain_relocation,0.5449085512335707,0.6871902741410947,0.31280972585890526,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.05564370841566408,0.16591199452738872,0.5449085512335707,0.6871902741410947,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.030320732538042763,monitor
banksy-farm,Banksy Farm,Yield,avax_core,1,1,1531,1531,9371.94871,9371.94871,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,650070.0,9371.0,0.9855846293476088,0.0038560411311053,-0.0670913796535934,770.0,2.754999673276345,1,1,dead,2021-12-29,terminal_global_decay,0.9557114580403401,0.9680940718858522,0.03190592811414786,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9524528280400497,0.9054472759059992,0.9557114580403401,0.9680940718858522,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9102700810008012,terminal_risk
baymax,BayMax,Derivatives,avax_core,1,1,1157,1157,2.69078,2.69078,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,608853.0,2.0,0.999996715134852,0.0,-0.25,113.0,3.37841551129222,1,1,dead,2023-01-07,terminal_global_decay,0.6449790361641409,0.7661075196791051,0.23389248032089494,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9873336253276543,0.9746002272272835,0.6449790361641409,0.7661075196791051,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.6368094900362775,elevated
beefy,Beefy,Yield Aggregator,avax_core,1,1,1746,1746,1904221.41172,144605617.69734,142701396.28562,0.0131683778406558,26.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,295395475.0,1904221.0,0.9935536554850748,-0.9552337178694204,-0.7986776865096155,735.0,1.8395423476311965,0,40,alive,2021-05-26,resilient_or_unproven,0.11169575493895531,0.8493168873808665,0.15068311261913347,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.029098612465386375,,0.11169575493895531,0.8493168873808665,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0032501914869974267,monitor
benqi-lending,Benqi Lending,Lending,avax_core,1,1,1663,1663,137329231.48634,137329231.48634,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,1809843626.0,137329231.0,0.92412094115362,-0.0239233856670069,-0.4157965124792335,805.0,1.0176057160812209,1,1,alive,2021-08-19,resilient_or_unproven,0.051750675397854974,0.9381772681920405,0.06182273180795951,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.09622998160611196,,0.051750675397854974,0.9381772681920405,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.004979966541639455,monitor
benqi-staked-avax,Benqi Staked Avax,Liquid Staking,avax_core,1,1,1481,1481,220728496.62846,220728496.62846,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,625812927.0,220728496.0,0.6472931662531797,0.1673562028748054,-0.347594557839287,98.0,0.590570566425971,1,1,alive,2022-02-17,resilient_or_unproven,0.10086300355820765,0.9335904900954245,0.06640950990457552,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.14858046897910893,,0.10086300355820765,0.9335904900954245,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.014986272371320025,monitor
beta-finance-v1,Beta Finance V1,Lending,avax_core,1,1,1490,1656,7719.17494,511025.3695,503306.19456,0.0151052675673472,1.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,10624344.0,7719.0,0.9992734610249818,-0.2353407290015848,-0.4774604034113984,768.0,3.3040689966361536,0,2,alive,2022-01-28,terminal_global_decay,0.5948337482952212,0.7683481491613534,0.23165185083864662,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.484662938760765,0.334358289253238,0.5948337482952212,0.7683481491613534,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.28829387252284305,monitor
betswirl,BetSwirl,Prediction Market,total_only,0,1,0,1325,0.0,0.0,0.0,0.0,0.0,0.25,no_avax_core_history,unknown,,0,0,boundary_excluded,no_avax_core_history_total_only,0.25,missing_avax_history,,,,,,,,,0,6,dead,,not_core_eligible,,,,,,,,,,,,,,,,not_core_eligible
bifi,BiFi,Lending,avax_core,1,1,1677,1880,2116.22129,8176894.12575,8174777.90446,0.0002588050251666,4.0,1.0,low_tvl_on_avax,lt_10k,1.0,1,1,core_eligible,,1.0,resilient_or_unproven,0.0,2064888.0,2116.0,0.9989752470836192,0.0968911917098445,-0.3113207547169811,820.0,1.4509287538077371,0,5,alive,2021-10-13,avax_side_decay_but_globally_alive,0.05562510671471798,0.929122146931608,0.07087785306839203,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0247572373649368,0.031041173090968488,0.05562510671471798,0.929122146931608,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.0013771239703862129,monitor
bim,BIM,Yield Aggregator,avax_core,1,1,136,245,0.0,639142.8914900001,639142.8914900001,0.0,4.0,0.841644,low_tvl_on_avax,lt_10k,1.0,1,1,core_eligible,,0.841644,censored,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,alive,2025-10-24,resilient_or_unproven,0.6317275491186038,0.5065512962330381,0.3981406672737665,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.16401824763591552,,0.6317275491186038,0.5065512962330381,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.10361484558976515,monitor
bitbond-lockers,Bitbond Lockers,Token Locker,avax_core,1,1,350,350,0.0,9519160.88601,9519160.88601,0.0,3.0,0.987671,low_tvl_on_avax,lt_10k,1.0,1,1,core_eligible,,0.987671,censored,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,alive,2025-03-13,resilient_or_unproven,0.7197177692878078,0.6206330779708626,0.37161962032816315,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.24835856806391465,,0.7197177692878078,0.6206330779708626,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.17874807459047484,monitor
bitbond-sales,Bitbond Sales,Launchpad,avax_core,1,1,361,361,0.0,55930.0914,55930.0914,0.0,1.0,0.996712,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,0.996712,censored,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,alive,2025-03-13,resilient_or_unproven,0.9888982155971826,0.9858698617148247,0.010877904836277047,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8861819431942272,,0.9888982155971826,0.9858698617148247,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8763437423192151,terminal_risk
blackhole-amm,Blackhole AMM,Dexs,avax_core,1,1,242,242,6394590.44492,6394590.44492,0.0,1.0,1.0,0.898904,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.898904,censored,,159490327.0,6394590.0,0.9599060951201136,-0.2866350021675635,-0.6487083727131073,129.0,0.8908087260858545,1,1,alive,2025-07-11,resilient_or_unproven,0.44590664334313784,0.7611777713221891,0.15321572568128625,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.16088692800059864,,0.44590664334313784,0.7611777713221891,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.07174055002253604,monitor
blackhole-clmm,Blackhole CLMM,Dexs,avax_core,1,1,242,242,33646582.96701,33646582.96701,0.0,1.0,1.0,0.898904,active_on_avax,ge_10k,0.0,0,1,core_eligible,,0.898904,censored,,158077917.0,33646582.0,0.787151914457476,0.0090342477611484,-0.4084083053421091,117.0,0.4750148007584374,1,1,alive,2025-07-11,resilient_or_unproven,0.18487616435782048,0.8524128092094698,0.051719861954702774,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.14632980126263984,,0.18487616435782048,0.8524128092094698,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.027052892388679008,monitor
blizz-finance,Blizz Finance,Lending,avax_core,1,1,666,666,0.0,0.0,0.0,0.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,1299896382.0,0.0,1.0,0.0,0.0,108.0,2.7753895550591343,1,1,dead,2021-11-08,terminal_global_decay,0.7874742273689799,0.8048214939242503,0.1951785060757497,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9986864953526517,0.9997564303858127,0.7874742273689799,0.8048214939242503,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.7864398763116638,terminal_risk
blizzard,Blizzard,Yield,avax_core,1,1,704,704,2535.98902,2535.98902,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,11610280.0,2535.0,0.9997816590125302,-0.0272343690065209,-0.3773631230051559,357.0,3.508313623199615,1,1,dead,2021-10-01,terminal_global_decay,0.8729256720473293,0.9071685510088048,0.09283144899119516,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9852159357197873,0.9872867231121805,0.8729256720473293,0.9071685510088048,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8600202827999337,terminal_risk
boofinance,BooFinance,Yield,avax_core,1,1,1523,1523,16674.1814,16674.1814,0.0,1.0,1.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,structural_decay,1.0,22419106.0,16674.0,0.9992562593709132,0.0383585528364157,-0.1929629271125738,799.0,5.9435289203574255,1,1,alive,2022-01-06,native_revival_or_threshold_boundary,0.9368450396728338,0.9716849339721559,0.02831506602784411,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.11133091264509157,0.21868452709845293,0.9368450396728338,0.9716849339721559,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.10429981327380361,monitor
bridgers,Bridgers,Dexs,avax_core,1,1,626,626,14372.62965,1779653.90781,1765281.27816,0.0080760813026205,8.0,1.0,active_on_avax,ge_10k,0.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,159793.0,14372.0,0.9100586383633826,-0.2802343632630577,-0.4920124408001696,198.0,0.8815578874598125,0,16,alive,2024-06-19,resilient_or_unproven,0.2975691943497129,0.762479796841292,0.23752020315870806,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.08880290838881828,,0.2975691943497129,0.762479796841292,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.02642500990517202,monitor
brokkr-finance,Brokkr Finance,Indexes,avax_core,1,1,1063,1063,6539.32634,7084.86885,545.5425100000002,0.9229989260845668,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,resilient_or_unproven,0.0,190763.0,6539.0,0.965721864302826,0.0013780431786862,-0.0057768318637883,525.0,0.7430749199367599,0,2,dead,2023-04-07,resilient_or_unproven,0.07845592182954422,0.9472079223777654,0.05279207762223454,stable_watch,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.8866439879632779,,0.07845592182954422,0.9472079223777654,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.06956247141028228,monitor
butterfly-finance,Butterfly Finance,Farm,avax_core,1,1,812,812,17.75212,17.75212,0.0,1.0,0.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,291.0,17.0,0.9415807560137456,0.0,-0.28,351.0,0.5959109574672249,1,1,dead,2023-12-19,terminal_global_decay,0.9617495344159335,0.9662676202370378,0.03373237976296217,critical,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9962632197576113,0.9919648326877413,0.9617495344159335,0.9662676202370378,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.9581556877576015,terminal_risk
button-wrappers,Button Wrappers,CDP,avax_core,1,1,826,826,121.86779,35637.69673,35515.82894,0.0034196314908704,2.0,1.0,low_tvl_on_avax,lt_10k,1.0,0,1,core_eligible,,1.0,structural_decay,1.0,1340212.0,121.0,0.99990971577631,0.0892857142857142,-0.3259668508287293,374.0,2.652606393597128,0,4,alive,2023-12-04,terminal_global_decay,0.4917029730619643,0.6393138472015495,0.3606861527984505,elevated,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.7086194031403009,0.4753255495969918,0.4917029730619643,0.6393138472015495,early drawdown stayed high,active-day density stayed low,peak arrived too early,0.3484302672934806,monitor
